"region","start_pos","end_pos","RefSeq_ID","protein_ID","gene_ID","gene_name","ncbi_func"
"CP021797.1",2008784,2009854,"NP_387167.1","ASP58542.1","CDO30_09695",NA,"ABC transporter ATP-binding protein"
"CP021797.1",2010050,2010589,"NP_387166.1","ASP58543.1","CDO30_09700",NA,"hypothetical protein"
"CP021797.1",2010807,2011085,"NP_387165.1","ASP58544.1","CDO30_09705",NA,"plasmid maintenance system killer protein"
"CP021797.1",2011093,2011359,"NP_387164.1","ASP58545.1","CDO30_09710","higA","transcriptional regulator"
"CP021797.1",2011401,2012555,"NP_387163.1","ASP58546.1","CDO30_09715",NA,"cell division protein ZapE"
"CP021797.1",2012738,2013700,"WP_016736374.1","ASP58547.1","CDO30_09720","mdh","malate dehydrogenase"
"CP021797.1",2013734,2014930,"NP_387161.1","ASP58548.1","CDO30_09725",NA,"succinyl-CoA ligase subunit beta"
"CP021797.1",2014937,2015839,"WP_013892254.1","ASP58549.1","CDO30_09730",NA,"succinate--CoA ligase subunit alpha"
"CP021797.1",2016120,2019116,"NP_387159.1","ASP58550.1","CDO30_09735",NA,"2-oxoglutarate dehydrogenase subunit E1"
"CP021797.1",2019239,2020492,"NP_387158.1","ASP58551.1","CDO30_09740",NA,"dihydrolipoyllysine-residue succinyltransferase"
"CP021797.1",2020748,2021392,"NP_387157.1","ASP58552.1","CDO30_09745",NA,"LysE family translocator"
"CP021797.1",2021392,2021892,"NP_387156.1","ASP58553.1","CDO30_09750",NA,"hypothetical protein"
"CP021797.1",2021889,2022641,"NP_387155.1","ASP58554.1","CDO30_09755",NA,"oxidoreductase"
"CP021797.1",2022678,2024084,"NP_387154.1","ASP58555.1","CDO30_09760",NA,"dihydrolipoyl dehydrogenase"
"CP021797.1",2024290,2025366,"NP_387153.1","ASP58556.1","CDO30_09765",NA,"polysaccharide biosynthesis protein GumN"
"CP021797.1",2025588,2026580,"NP_387152.1","ASP58557.1","CDO30_09770",NA,"tyrosine recombinase XerC"
"CP021797.1",2026701,2027624,"NP_387151.1","ASP58558.1","CDO30_09775",NA,"acyltransferase"
"CP021797.1",2027634,2028770,"NP_387150.1","ASP58559.1","CDO30_09780",NA,"ATPase"
"CP021797.1",2028802,2029971,"NP_387149.1","ASP58560.1","CDO30_09785",NA,"DUF560 domain-containing protein"
"CP021797.1",2029968,2030858,"WP_013844898.1","ASP58561.1","CDO30_09790",NA,"hypothetical protein"
"CP021797.1",2031119,2032648,"NP_387147.1","ASP58562.1","CDO30_09795",NA,"alpha/beta hydrolase"
"CP021797.1",2032729,2033382,"NP_387146.1","ASP58563.1","CDO30_09800","fsa","transaldolase"
"CP021797.1",2033558,2035762,"NP_387145.2","ASP58564.1","CDO30_09805",NA,"primosomal protein N'"
"CP021797.1",2035885,2036271,"NP_387144.1","ASP58565.1","CDO30_09810",NA,"DUF4345 domain-containing protein"
"CP021797.1",2036510,2037076,"NP_387143.2","ASP58566.1","CDO30_09815",NA,"ATP synthase subunit delta"
"CP021797.1",2037076,2038605,"WP_007605201.1","ASP58567.1","CDO30_09820",NA,"ATP synthase subunit alpha"
"CP021797.1",2038633,2039517,"NP_387141.1","ASP58568.1","CDO30_09825",NA,"ATP synthase subunit gamma"
"CP021797.1",2039542,2041056,"NP_387140.1","ASP58569.1","CDO30_09830","atpD","ATP synthase subunit beta"
"CP021797.1",2041179,2041583,"YP_001328585.1","ASP60088.1","CDO30_09835",NA,"ATP synthase epsilon chain"
"CP021797.1",2041940,2043043,"NP_387138.1","ASP58570.1","CDO30_09840",NA,"saccharopine dehydrogenase"
"CP021797.1",2043147,2043599,"NP_387137.1","ASP58571.1","CDO30_09845",NA,"Lrp/AsnC family transcriptional regulator"
"CP021797.1",2043614,2044498,"NP_387136.1","ASP58572.1","CDO30_09850",NA,"hypothetical protein"
"CP021797.1",2044726,2045580,"NP_387135.1","ASP58573.1","CDO30_09855",NA,"metal ABC transporter permease"
"CP021797.1",2045577,2046434,"NP_387134.1","ASP58574.1","CDO30_09860",NA,"metal ABC transporter permease"
"CP021797.1",2046431,2047366,"NP_387133.1","ASP58575.1","CDO30_09865",NA,"manganese/iron transporter ATP-binding protein"
"CP021797.1",2047363,2048268,"NP_387132.1","ASP58576.1","CDO30_09870",NA,"metal ABC transporter substrate-binding protein"
"CP021797.1",2048390,2048818,"NP_387131.1","ASP58577.1","CDO30_09875",NA,"transcriptional repressor"
"CP021797.1",2048825,2049730,"NP_387130.1","ASP58578.1","CDO30_09880",NA,"EamA family transporter"
"CP021797.1",2049857,2051341,"NP_387129.1","ASP58579.1","CDO30_09885",NA,"permease"
"CP021797.1",2051548,2053020,"NP_387128.1","ASP58580.1","CDO30_09890",NA,"uracil permease"
"CP021797.1",2053276,2055000,"NP_387127.1","ASP58581.1","CDO30_09895",NA,"carbohydrate ABC transporter substrate-binding protein"
"CP021797.1",2055082,2055501,"NP_387126.1","ASP58582.1","CDO30_09900",NA,"glycerol-3-phosphate ABC transporter"
"CP021797.1",2055501,2056325,"NP_387125.1","ASP58583.1","CDO30_09905",NA,"carbohydrate ABC transporter permease"
"CP021797.1",2056346,2057212,"NP_387124.1","ASP58584.1","CDO30_09910",NA,"sugar ABC transporter permease"
"CP021797.1",2057214,2058284,"NP_387123.1","ASP58585.1","CDO30_09915",NA,"ABC transporter ATP-binding protein"
"CP021797.1",2058308,2059378,"NP_387122.1","ASP58586.1","CDO30_09920",NA,"ABC transporter ATP-binding protein"
"CP021797.1",2059417,2060928,"NP_387121.1","ASP58587.1","CDO30_09925",NA,"glycerol-3-phosphate dehydrogenase"
"CP021797.1",2061059,2061823,"NP_387120.1","ASP58588.1","CDO30_09930",NA,"DeoR/GlpR transcriptional regulator"
"CP021797.1",2061991,2062761,"NP_387119.1","ASP58589.1","CDO30_09935",NA,"oxidoreductase"
"CP021797.1",2062919,2063815,"NP_387118.1","ASP58590.1","CDO30_09940",NA,"LysR family transcriptional regulator"
"CP021797.1",2063992,2064471,"NP_387117.1","ASP58591.1","CDO30_09945",NA,"formate dehydrogenase subunit gamma"
"CP021797.1",2064468,2066024,"NP_387116.1","ASP58592.1","CDO30_09950",NA,"formate dehydrogenase"
"CP021797.1",2066021,2066284,"WP_013844894.1","ASP58593.1","CDO30_09955",NA,"hypothetical protein"
"CP021797.1",2066284,2069163,"WP_007822296.1","ASP58594.1","CDO30_09960",NA,"formate dehydrogenase subunit alpha"
"CP021797.1",2069172,2070044,"NP_387114.1","ASP58595.1","CDO30_09965",NA,"sulfurtransferase FdhD"
"CP021797.1",2070062,2070295,"NP_387113.1","ASP58596.1","CDO30_09970",NA,"formate dehydrogenase"
"CP021797.1",2070440,2072221,"NP_387112.1","ASP58597.1","CDO30_09975",NA,"chemotaxis protein"
"CP021797.1",2072583,2072922,"WP_011970797.1","ASP58598.1","CDO30_09980",NA,"IS630 family transposase ISRm2011-2"
"CP021797.1",2072922,2073529,"WP_011970797.1","ASP58598.1","CDO30_09980",NA,"IS630 family transposase ISRm2011-2"
"CP021797.1",2073556,2074035,"NP_387109.1","ASP58599.1","CDO30_09985",NA,"chemotaxis protein CheW"
"CP021797.1",2074213,2075136,"NP_387108.1","ASP58600.1","CDO30_09990","rocF","arginase"
"CP021797.1",2075292,2075726,"NP_387107.1","ASP58601.1","CDO30_09995",NA,"Lrp/AsnC family transcriptional regulator"
"CP021797.1",2075935,2076414,"NP_387106.1","ASP58602.1","CDO30_10000",NA,"VOC family protein"
"CP021797.1",2076456,2077241,"NP_387105.1","ASP58603.1","CDO30_10005",NA,"aminoglycoside phosphotransferase APH(3')"
"CP021797.1",2077365,2077733,"NP_387104.1","ASP58604.1","CDO30_10010",NA,"hypothetical protein"
"CP021797.1",2077876,2083485,"NP_387103.1","ASP58605.1","CDO30_10015",NA,"DUF490 domain-containing protein"
"CP021797.1",2083608,2085521,"YP_001328552.1","ASP58606.1","CDO30_10020",NA,"outer membrane protein assembly factor"
"CP021797.1",2085802,2086677,"NP_387101.1","ASP58607.1","CDO30_10025",NA,"alpha/beta hydrolase"
"CP021797.1",2086885,2088657,"NP_387100.1","ASP58608.1","CDO30_10030",NA,"adenylate/guanylate cyclase domain-containing protein"
"CP021797.1",2088922,2089173,"NP_387099.1","ASP60089.1","CDO30_10035",NA,"hypothetical protein"
"CP021797.1",2089596,2090084,"NP_387098.1","ASP58609.1","CDO30_10040",NA,"carbon monoxide dehydrogenase"
"CP021797.1",2090186,2092531,"NP_387097.1","ASP58610.1","CDO30_10045",NA,"carbon monoxide dehydrogenase"
"CP021797.1",2092547,2093344,"NP_387096.1","ASP58611.1","CDO30_10050",NA,"carbon monoxide dehydrogenase"
"CP021797.1",2093687,2094907,"YP_001328545.1","ASP58612.1","CDO30_10055","hemA","5-aminolevulinate synthase"
"CP021797.1",2095076,2096251,"NP_387094.1","ASP58613.1","CDO30_10060",NA,"1-deoxy-D-xylulose-5-phosphate reductoisomerase"
"CP021797.1",2096412,2097137,"NP_387093.1","ASP58614.1","CDO30_10065",NA,"hypothetical protein"
"CP021797.1",2097183,2097905,"NP_387092.1","ASP58615.1","CDO30_10070",NA,"GNAT family N-acetyltransferase"
"CP021797.1",2098044,2098211,"WP_004435061.1","ASP58616.1","CDO30_10075",NA,"hypothetical protein"
"CP021797.1",2098405,2099595,"NP_387091.1","ASP58617.1","CDO30_10080",NA,"calcium-binding protein"
"CP021797.1",2100252,2101148,"NP_387090.1","ASP58618.1","CDO30_10090",NA,"fructokinase"
"CP021797.1",2101224,2101718,"NP_387089.1","ASP58619.1","CDO30_10095",NA,"hypothetical protein"
"CP021797.1",2101735,2102892,"YP_001328536.1","ASP58620.1","CDO30_10100",NA,"AGE family epimerase/isomerase"
"CP021797.1",2103070,2106843,"NP_387087.1","ASP58621.1","CDO30_10105",NA,"methionine synthase"
"CP021797.1",2107137,2108063,"WP_010969783.1",NA,"CDO30_10110",NA,"IS256 family transposase"
"CP021797.1",2108065,2108169,"WP_014531386.1",NA,"CDO30_10115",NA,"hypothetical protein"
"CP021797.1",2108123,2109325,"WP_010967204.1","ASP58622.1","CDO30_10120",NA,"IS256 family transposase ISRm3"
"CP021797.1",2109365,2109640,"WP_010969783.1",NA,"CDO30_10125",NA,"IS256 family transposase"
"CP021797.1",2109872,2111467,"NP_387083.1","ASP58623.1","CDO30_10130",NA,"alcohol dehydrogenase"
"CP021797.1",2111515,2112507,"YP_001328533.1","ASP58624.1","CDO30_10135",NA,"branched-chain amino acid ABC transporter permease"
"CP021797.1",2112509,2113396,"NP_387081.1","ASP58625.1","CDO30_10140",NA,"branched-chain amino acid ABC transporter permease"
"CP021797.1",2113400,2114101,"NP_387080.1","ASP58626.1","CDO30_10145",NA,"ABC transporter ATP-binding protein"
"CP021797.1",2114098,2114886,"NP_387079.1","ASP58627.1","CDO30_10150",NA,"ABC transporter ATP-binding protein"
"CP021797.1",2114898,2116103,"NP_387078.1","ASP58628.1","CDO30_10155",NA,"ABC transporter permease"
"CP021797.1",2116353,2117300,"NP_387077.1","ASP58629.1","CDO30_10160",NA,"LysR family transcriptional regulator"
"CP021797.1",2120240,2120488,"WP_018235379.1","ASP60090.1","CDO30_10180",NA,"hypothetical protein"
"CP021797.1",2124090,2125037,"NP_387076.1","ASP58630.1","CDO30_10200",NA,"transcriptional regulator"
"CP021797.1",2125419,2127047,"NP_387075.1","ASP58631.1","CDO30_10205",NA,"ABC transporter substrate-binding protein"
"CP021797.1",2127141,2128154,"NP_387074.1","ASP58632.1","CDO30_10210","oppD","ABC transporter ATP-binding protein"
"CP021797.1",2128151,2129149,"NP_387073.1","ASP58633.1","CDO30_10215",NA,"ABC transporter ATP-binding protein"
"CP021797.1",2129146,2130072,"NP_387072.1","ASP58634.1","CDO30_10220",NA,"ABC transporter permease"
"CP021797.1",2130090,2130971,"NP_387071.1","ASP58635.1","CDO30_10225",NA,"ABC transporter permease"
"CP021797.1",2130984,2131751,"NP_387070.1","ASP58636.1","CDO30_10230",NA,"glycerophosphodiester phosphodiesterase"
"CP021797.1",2131819,2132727,"NP_387069.1","ASP58637.1","CDO30_10235",NA,"myo-inositol catabolism protein"
"CP021797.1",2133118,2133945,"NP_387068.1","ASP58638.1","CDO30_10240",NA,"amino acid ABC transporter substrate-binding protein"
"CP021797.1",2134012,2135292,"NP_387067.1","ASP58639.1","CDO30_10245",NA,"FAD-binding oxidoreductase"
"CP021797.1",2135310,2136281,"NP_387066.1","ASP60091.1","CDO30_10250",NA,"amino acid ABC transporter permease"
"CP021797.1",2136271,2137152,"NP_387065.1","ASP58640.1","CDO30_10255",NA,"EamA/RhaT family transporter"
"CP021797.1",2137167,2137922,"NP_387064.1","ASP58641.1","CDO30_10260","glnQ","amino acid ABC transporter ATP-binding protein"
"CP021797.1",2138071,2138316,"NP_387063.1","ASP58642.1","CDO30_10265",NA,"type II toxin-antitoxin system Phd/YefM family antitoxin"
"CP021797.1",2138313,2138774,"NP_387062.1","ASP58643.1","CDO30_10270",NA,"PIN domain nuclease"
"CP021797.1",2138796,2139608,"NP_387061.1","ASP58644.1","CDO30_10275",NA,"fructoselysine 6-kinase"
"CP021797.1",2139688,2140701,"NP_387060.1","ASP58645.1","CDO30_10280",NA,"SIS domain-containing protein"
"CP021797.1",2140920,2141651,"NP_387059.1","ASP58646.1","CDO30_10285",NA,"GntR family transcriptional regulator"
"CP021797.1",2141730,2141804,"NP_437802.1",NA,"CDO30_10290",NA,"hypothetical protein"
"CP021797.1",2141841,2143835,"WP_013844880.1","ASP58647.1","CDO30_10295",NA,"GGDEF-domain containing protein"
"CP021797.1",2143941,2144018,"NP_437802.1",NA,"CDO30_10300",NA,"hypothetical protein"
"CP021797.1",2144262,2145305,"NP_387056.1","ASP58648.1","CDO30_10305",NA,"class I SAM-dependent methyltransferase"
"CP021797.1",2145431,2146630,"NP_387055.1","ASP58649.1","CDO30_10310",NA,"hypothetical protein"
"CP021797.1",2146772,2147266,"YP_001328504.1","ASP58650.1","CDO30_10315",NA,"hypothetical protein"
"CP021797.1",2147365,2148717,"NP_387053.1","ASP58651.1","CDO30_10320",NA,"HlyD family type I secretion periplasmic adaptor subunit"
"CP021797.1",2148720,2150858,"NP_387052.1","ASP58652.1","CDO30_10325",NA,"type I secretion system permease/ATPase"
"CP021797.1",2150911,2152965,"NP_387051.1","ASP58653.1","CDO30_10330",NA,"hypothetical protein"
"CP021797.1",2153103,2153654,"NP_387050.1","ASP58654.1","CDO30_10335",NA,"hypothetical protein"
"CP021797.1",2154665,2155453,"YP_001328502.1","ASP58655.1","CDO30_10340",NA,"helix-turn-helix transcriptional regulator"
"CP021797.1",2155543,2156655,"NP_387048.1","ASP58656.1","CDO30_10345","hppD","4-hydroxyphenylpyruvate dioxygenase"
"CP021797.1",2156786,2157265,"NP_387047.1","ASP58657.1","CDO30_10350",NA,"Lrp/AsnC family transcriptional regulator"
"CP021797.1",2157288,2157734,"NP_387046.1","ASP58658.1","CDO30_10355",NA,"MarR family transcriptional regulator"
"CP021797.1",2157814,2159175,"NP_387045.1","ASP58659.1","CDO30_10360","hmgA","homogentisate 1%2C2-dioxygenase"
"CP021797.1",2159256,2160272,"NP_387044.1","ASP58660.1","CDO30_10365",NA,"2-keto-4-pentenoate hydratase"
"CP021797.1",2160284,2160937,"NP_387043.1","ASP58661.1","CDO30_10370","maiA","maleylacetoacetate isomerase"
"CP021797.1",2161101,2161985,"NP_387042.1","ASP58662.1","CDO30_10375","purU","formyltetrahydrofolate deformylase"
"CP021797.1",2162370,2163764,"NP_387041.1","ASP58663.1","CDO30_10380","lpdA","dihydrolipoyl dehydrogenase"
"CP021797.1",2163771,2165051,"NP_387040.1","ASP58664.1","CDO30_10385",NA,"branched-chain alpha-keto acid dehydrogenase subunit E2"
"CP021797.1",2165055,2166068,"NP_387039.1","ASP58665.1","CDO30_10390",NA,"alpha-ketoacid dehydrogenase subunit beta"
"CP021797.1",2166070,2167302,"NP_387038.1","ASP58666.1","CDO30_10395",NA,"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha"
"CP021797.1",2167626,2168963,"NP_387037.1","ASP58667.1","CDO30_10400",NA,"FAD-binding oxidoreductase"
"CP021797.1",2169002,2169529,"NP_387036.1","ASP58668.1","CDO30_10405",NA,"ModE family transcriptional regulator"
"CP021797.1",2169542,2170615,"NP_387035.1","ASP58669.1","CDO30_10410","modC","molybdenum import ATP-binding protein ModC"
"CP021797.1",2170612,2171313,"NP_387034.1","ASP58670.1","CDO30_10415",NA,"molybdate ABC transporter permease subunit"
"CP021797.1",2171400,2171477,"NP_437802.1",NA,"CDO30_10420",NA,"hypothetical protein"
"CP021797.1",2171483,2172268,"NP_387033.1","ASP58671.1","CDO30_10425",NA,"molybdate ABC transporter substrate-binding protein"
"CP021797.1",2172471,2173196,"NP_387032.1","ASP58672.1","CDO30_10430",NA,"uracil-DNA glycosylase"
"CP021797.1",2173318,2174088,"NP_387031.1","ASP58673.1","CDO30_10435",NA,"precorrin-6A synthase (deacetylating)"
"CP021797.1",2174214,2175581,"NP_387030.1","ASP58674.1","CDO30_10440","cobG","precorrin-3B synthase"
"CP021797.1",2175584,2176216,"NP_387029.1","ASP58675.1","CDO30_10445","cobH","precorrin-8X methylmutase"
"CP021797.1",2176213,2176968,"NP_387028.1","ASP58676.1","CDO30_10450",NA,"precorrin-2 C(20)-methyltransferase"
"CP021797.1",2176965,2177729,"NP_387027.1","ASP58677.1","CDO30_10455",NA,"precorrin-3B C(17)-methyltransferase"
"CP021797.1",2177693,2178493,"NP_387026.3","ASP60093.1","CDO30_10460",NA,"cobalt-precorrin-6A reductase"
"CP021797.1",2178462,2179703,"NP_387025.1","ASP60092.1","CDO30_10465",NA,"bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase"
"CP021797.1",2179742,2180500,"NP_387024.1","ASP58678.1","CDO30_10470","cobM","precorrin-4 C(11)-methyltransferase"
"CP021797.1",2180545,2181477,"NP_387023.1","ASP58679.1","CDO30_10475",NA,"LysR family transcriptional regulator"
"CP021797.1",2181570,2182382,"NP_387022.1","ASP58680.1","CDO30_10480",NA,"flavodoxin family protein"
"CP021797.1",2182383,2182748,"NP_387021.1","ASP58681.1","CDO30_10485",NA,"K+/H+ antiporter subunit G"
"CP021797.1",2182745,2183026,"NP_387020.1","ASP58682.1","CDO30_10490",NA,"K+/H+ antiporter subunit F"
"CP021797.1",2183023,2183508,"NP_387019.1","ASP58683.1","CDO30_10495",NA,"Na+/H+ antiporter subunit E"
"CP021797.1",2183511,2185130,"NP_387018.1","ASP60094.1","CDO30_10500",NA,"K+/H+ antiporter subunit D"
"CP021797.1",2185123,2185470,"NP_387017.1","ASP58684.1","CDO30_10505",NA,"Na+/H+ antiporter subunit C"
"CP021797.1",2185470,2188469,"NP_387016.1","ASP60095.1","CDO30_10510",NA,"K+/H+ antiporter subunit A/B"
"CP021797.1",2188610,2191240,"YP_001328470.1","ASP60096.1","CDO30_10515",NA,"bifunctional diguanylate cyclase/phosphodiesterase"
"CP021797.1",2191398,2193011,"NP_387014.1","ASP58685.1","CDO30_10520",NA,"ATP-dependent DNA ligase"
"CP021797.1",2193015,2194025,"NP_387013.1","ASP58686.1","CDO30_10525",NA,"DNA ligase-associated DEXH box helicase"
"CP021797.1",2194208,2195161,"NP_387012.1","ASP58687.1","CDO30_10530",NA,"nucleoside hydrolase"
"CP021797.1",2195361,2195981,"NP_387011.1","ASP58688.1","CDO30_10535",NA,"hypothetical protein"
"CP021797.1",2196151,2197647,"NP_387010.1","ASP58689.1","CDO30_10540","lysS","lysine--tRNA ligase"
"CP021797.1",2197658,2199115,"NP_387009.1","ASP58690.1","CDO30_10545",NA,"glutamate--tRNA ligase"
"CP021797.1",2199384,2200136,"NP_387008.1","ASP58691.1","CDO30_10550",NA,"hypothetical protein"
"CP021797.1",2200303,2201142,"NP_387007.1","ASP58692.1","CDO30_10555",NA,"AraC family transcriptional regulator"
"CP021797.1",2201262,2201972,"NP_387006.1","ASP58693.1","CDO30_10560",NA,"TetR/AcrR family transcriptional regulator"
"CP021797.1",2202215,2203426,"YP_001328460.1","ASP58694.1","CDO30_10565",NA,"HlyD family secretion protein"
"CP021797.1",2203455,2205044,"NP_387004.1","ASP58695.1","CDO30_10570",NA,"MFS transporter"
"CP021797.1",2205214,2206299,"NP_387003.1","ASP58696.1","CDO30_10575",NA,"metallophosphoesterase"
"CP021797.1",2206395,2207432,"NP_387002.1","ASP58697.1","CDO30_10580",NA,"transcriptional regulator"
"CP021797.1",2207442,2208896,"NP_387001.1","ASP58698.1","CDO30_10585","xylB","xylulokinase"
"CP021797.1",2208991,2210301,"WP_018328012.1","ASP58699.1","CDO30_10590","xylA","xylose isomerase"
"CP021797.1",2210494,2211546,"NP_386999.1","ASP58700.1","CDO30_10595",NA,"sugar phosphate isomerase/epimerase"
"CP021797.1",2211754,2212938,"NP_386998.1","ASP58701.1","CDO30_10600",NA,"gfo/Idh/MocA family oxidoreductase"
"CP021797.1",2213195,2214571,"NP_386997.1","ASP58702.1","CDO30_10605",NA,"beta-glucosidase"
"CP021797.1",2214909,2215985,"NP_386996.1","ASP58703.1","CDO30_10610",NA,"methionine import ATP-binding protein MetN"
"CP021797.1",2215975,2216640,"NP_386995.1","ASP58704.1","CDO30_10615",NA,"ABC transporter permease"
"CP021797.1",2216679,2217455,"NP_386994.1","ASP58705.1","CDO30_10620",NA,"lipoprotein%2C YaeC family"
"CP021797.1",2217595,2218542,"NP_386993.1","ASP58706.1","CDO30_10625",NA,"hypothetical protein"
"CP021797.1",2218621,2219523,"NP_386992.1","ASP58707.1","CDO30_10630",NA,"CHAD domain-containing protein"
"CP021797.1",2219520,2219993,"NP_386991.1","ASP58708.1","CDO30_10635",NA,"CYTH domain-containing protein"
"CP021797.1",2220288,2220926,"NP_386990.1","ASP58709.1","CDO30_10640",NA,"keto-deoxy-phosphogluconate aldolase"
"CP021797.1",2220933,2221004,"NP_437379.1",NA,"CDO30_10645",NA,"hypothetical protein"
"CP021797.1",2221168,2221872,"NP_386989.1","ASP58710.1","CDO30_10650",NA,"DUF533 domain-containing protein"
"CP021797.1",2221990,2222688,"NP_386988.1","ASP58711.1","CDO30_10655",NA,"N-acetyltransferase"
"CP021797.1",2222685,2222897,"NP_386987.1","ASP58712.1","CDO30_10660",NA,"hypothetical protein"
"CP021797.1",2223069,2223308,"NP_386986.1","ASP58713.1","CDO30_10665",NA,"protein transcription factor"
"CP021797.1",2223308,2223751,"NP_386985.1","ASP58714.1","CDO30_10670",NA,"PIN domain nuclease"
