"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat","Entry","Entry name","Status","Protein names","Gene names","Organism","Length","Gene ontology (biological process)","Gene ontology (cellular component)","Gene ontology (GO)","Gene ontology (molecular function)","Gene ontology IDs"
"pSymA","gene-CDO30_21600","NP_435299.1","ABC transporter permease",1,1,2,668468,668468,-0.2723668,-0.2718888,0.2721278,0.105,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q930Z1","Q930Z1_RHIME","unreviewed","ABC transporter, permease","SMa0106","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",273,"transmembrane transport [GO:0055085]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]",NA,"GO:0005886; GO:0016021; GO:0055085"
"pSymA","gene-CDO30_21610","NP_435297.1","ABC transporter substrate-binding protein",1,1,1,670602,670602,-0.2313502,-0.2313502,0.2313502,0.183,"shoot-(DZA-3)[1]","3","DZA only","GxE","Q930Z3","Q930Z3_RHIME","unreviewed","ABC transporter, periplasmic solute-binding protein","SMa0104","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",530,"transmembrane transport [GO:0055085]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; transmembrane transport [GO:0055085]",NA,"GO:0042597; GO:0043190; GO:0055085"
"pSymA","gene-CDO30_21615","NP_435296.1","amidohydrolase",1,1,1,671206,671206,0.2442915,0.2442915,0.2442915,0.099,"shoot+(A17-2)[1]","2","A17 only","GxE","Q930Z4","Q930Z4_RHIME","unreviewed","Amidohydrolase","SMa0101","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",541,NA,NA,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]","GO:0016810"
"pSymA","gene-CDO30_21620","NP_435295.1","LysR family transcriptional regulator",1,1,1,673079,673079,0.1646251,0.1646251,0.1646251,0.379,"shoot+(A17-2)[1]","2","A17 only","GxE","Q930Z5","Q930Z5_RHIME","unreviewed","Transcriptional regulator, LysR family","SMa0097","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",313,NA,"integral component of membrane [GO:0016021]","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]","DNA-binding transcription factor activity [GO:0003700]","GO:0003700; GO:0016021"
"pSymA","gene-CDO30_21625","NP_435294.1","D-aminopeptidase",1,1,2,674598,674598,-0.2490147,-0.1849328,0.21697375,0.215,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q930Z6","Q930Z6_RHIME","unreviewed","D-aminopeptidase (EC 3.4.11.19)","SMa0095","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",345,NA,NA,"aminopeptidase activity [GO:0004177]","aminopeptidase activity [GO:0004177]","GO:0004177"
"pSymA","gene-CDO30_21630","NP_435293.1","D-amino acid aminotransferase",3,1,3,675003,675659,-0.1952349,0.1931242,0.1925479,0.269,"shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot+(A17-4)[1]","2, 3, 4","Both","Partially Universal","Q930Z7","Q930Z7_RHIME","unreviewed","Probable branched-chain-amino-acid aminotransferase","SMa0093","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",283,NA,NA,"transaminase activity [GO:0008483]","transaminase activity [GO:0008483]","GO:0008483"
"pSymA","gene-CDO30_21635","NP_435292.1","BA14K family protein",1,1,1,676347,676347,-0.1896105,-0.1896105,0.1896105,0.382,"shoot-(A17-2)[1]","2","A17 only","GxE","Q930Z8","Q930Z8_RHIME","unreviewed","Lectin-like protein BA14k","SMa0091","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",231,"pathogenesis [GO:0009405]","plasma membrane [GO:0005886]","plasma membrane [GO:0005886]; carbohydrate binding [GO:0030246]; pathogenesis [GO:0009405]","carbohydrate binding [GO:0030246]","GO:0005886; GO:0009405; GO:0030246"
"pSymA","gene-CDO30_21670","NP_435285.1","amino acid ABC transporter permease",1,1,1,681265,681265,-0.2018364,-0.2018364,0.2018364,0.34,"shoot-(DZA-3)[1]","3","DZA only","GxE","Q931A5","Q931A5_RHIME","unreviewed","ABC transporter, permease","SMa0079","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",222,"amino acid transport [GO:0006865]","ATP-binding cassette (ABC) transporter complex [GO:0043190]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","transmembrane transporter activity [GO:0022857]","GO:0006865; GO:0022857; GO:0043190"
"pSymA","gene-CDO30_21675","NP_435284.1","LacI family transcriptional regulator",1,1,1,682298,682298,-0.2245779,-0.2245779,0.2245779,0.199,"shoot-(DZA-3)[1]","3","DZA only","GxE","Q931A6","Q931A6_RHIME","unreviewed","Transcriptional regulator, LacI family","SMa0078","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",340,"regulation of transcription, DNA-templated [GO:0006355]",NA,"DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","DNA binding [GO:0003677]","GO:0003677; GO:0006355"
"pSymA","gene-CDO30_21680","NP_435283.1","aldose 1-epimerase",2,1,2,683563,683673,-0.275011,-0.1553221,0.21516655,0.2645,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q931A7","Q931A7_RHIME","unreviewed","Uncharacterized protein","SMa0077","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",295,"carbohydrate metabolic process [GO:0005975]",NA,"carbohydrate binding [GO:0030246]; isomerase activity [GO:0016853]; carbohydrate metabolic process [GO:0005975]","carbohydrate binding [GO:0030246]; isomerase activity [GO:0016853]","GO:0005975; GO:0016853; GO:0030246"
"pSymA","gene-CDO30_21685","NP_435282.1","NAD(P)-dependent oxidoreductase",1,1,1,684879,684879,0.3138335,0.3138335,0.3138335,0.068,"shoot+(A17-2)[1]","2","A17 only","GxE","Q931A8","Q931A8_RHIME","unreviewed","Short chain alcohol dehydrogenase-related dehydrogenase","SMa0074","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",252,NA,NA,"oxidoreductase activity [GO:0016491]","oxidoreductase activity [GO:0016491]","GO:0016491"
"pSymA","gene-CDO30_21690","NP_435281.1","sugar ABC transporter ATP-binding protein",1,1,1,685330,685330,-0.1618971,-0.1618971,0.1618971,0.225,"shoot-(A17-2)[1]","2","A17 only","GxE","Q931A9","Q931A9_RHIME","unreviewed","ABC transporter, ATP-binding protein","SMa0072","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",243,NA,NA,"ATP binding [GO:0005524]","ATP binding [GO:0005524]","GO:0005524"
"pSymA","gene-CDO30_21695","NP_435280.1","ABC transporter permease",2,1,3,686186,686348,-0.2259615,0.1841061,0.207298266666667,0.261666666666667,"shoot+(A17-2)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q931B0","Q931B0_RHIME","unreviewed","ABC transporter permease","SMa0070","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",327,NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857"
"pSymA","gene-CDO30_21700","YP_001314463.1","ABC transporter substrate-binding protein",2,1,2,686973,687334,0.330747,0.3769203,0.35383365,0.063,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG","A6ULK0","A6ULK0_SINMW","unreviewed","Putative ABC transporter, periplasmic solute-binding protein","Smed_5835","Sinorhizobium medicae (strain WSM419) (Ensifer medicae)",324,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21705","NP_435278.1","GntR family transcriptional regulator",2,1,2,687895,688134,0.1489668,0.1699877,0.15947725,0.4605,"shoot+(DZA-3)[2]","3","DZA only","GxE","Q931B2","Q931B2_RHIME","unreviewed","Transcriptional regulator, GntR family","SMa0065","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",230,NA,NA,"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","GO:0003677; GO:0003700"
"pSymA","gene-CDO30_21710","NP_435277.2","dehydratase",2,1,3,689535,689754,-0.2565244,-0.1887803,0.224443,0.197333333333333,"shoot-(A17-2)[1], shoot-(DZA-3)[2]","2, 3","Both","other","Q931B3","Q931B3_RHIME","unreviewed","Dehydratase/enolase","SMa0064","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",400,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21715","NP_435276.2","FadR family transcriptional regulator",4,1,4,690317,690521,-0.2315741,0.3475813,0.252857675,0.14675,"shoot-(DZA-3)[2], shoot+(DZA-3)[1], shoot+(A17-4)[1]","3, 4","Both","other","Q931B4","Q931B4_RHIME","unreviewed","Transcriptional regulator, GntR family","SMa0063","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",244,NA,NA,"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","GO:0003677; GO:0003700"
"pSymA","gene-CDO30_21720","NP_435275.1","GntR family transcriptional regulator",2,1,2,691312,691340,0.3140258,0.3812388,0.3476323,0.089,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG","Q931B5","Q931B5_RHIME","unreviewed","Transcriptional regulator, GntR family","SMa0062","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",229,NA,NA,"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","GO:0003677; GO:0003700"
"pSymA","gene-CDO30_21725","NP_435274.1","gluconolactonase",2,1,2,691769,692380,-0.4436663,0.2366311,0.3401487,0.2475,"shoot+(DZA-3)[1], shoot-(DZA-3)[1]","3","DZA only","GxE","Q931B6","Q931B6_RHIME","unreviewed","Gluconolactonase/regucalcin homolog","SMa0060","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",311,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21735","NP_435272.1","AGE family epimerase/isomerase",1,1,1,693530,693530,0.225515,0.225515,0.225515,0.13,"shoot+(DZA-3)[1]","3","DZA only","GxE","Q931B8","Q931B8_RHIME","unreviewed","N-acylglucosamine 2-epimerase family protein (EC 5.-.-.-)","SMa0058","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",398,"carbohydrate metabolic process [GO:0005975]",NA,"isomerase activity [GO:0016853]; carbohydrate metabolic process [GO:0005975]","isomerase activity [GO:0016853]","GO:0005975; GO:0016853"
"pSymA","gene-CDO30_21740","YP_001314472.1","mandelate racemase",3,1,3,694634,695765,-0.2280446,0.1821821,0.1864595,0.392666666666667,"shoot-(DZA-3)[2], shoot+(DZA-3)[1]","3","DZA only","GxE","A6ULK9","A6ULK9_SINMW","unreviewed","Mandelate racemase/muconate lactonizing protein","Smed_5845","Sinorhizobium medicae (strain WSM419) (Ensifer medicae)",415,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21780","NP_435265.2","NADPH:quinone reductase",3,1,4,699064,699394,-0.2246577,0.1897547,0.185454875,0.26825,"shoot-(A17-2)[1], shoot+(DZA-3)[2], shoot-(DZA-3)[1]","2, 3","Both","other","Q931C5","Q931C5_RHIME","unreviewed","Zinc dependent oxidoreductase-releated quinone oxidoreductase","SMa0041","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",329,NA,NA,"oxidoreductase activity [GO:0016491]","oxidoreductase activity [GO:0016491]","GO:0016491"
"pSymA","gene-CDO30_21785","NP_435264.2","LysR family transcriptional regulator",3,1,5,700097,700331,-0.2412019,0.1815388,0.19156192,0.2876,"shoot-(DZA-1)[1], shoot+(A17-2)[1], shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1]","1, 2, 3","Both","Partially Universal","Q931C6","Q931C6_RHIME","unreviewed","Transcriptional regulator, LysR family","SMa0039","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",299,NA,NA,"DNA-binding transcription factor activity [GO:0003700]","DNA-binding transcription factor activity [GO:0003700]","GO:0003700"
"pSymA","gene-CDO30_21790","NP_435263.1","ABC transporter ATP-binding protein",2,1,2,701005,701861,-0.2886361,0.4103365,0.3494863,0.068,"shoot-(DZA-1)[1], shoot+(A17-2)[1]","1, 2","Both","other","Q931C7","Q931C7_RHIME","unreviewed","ABC transporter, ATP-binding protein","SMa0036","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",540,NA,NA,"ATP binding [GO:0005524]; ATPase activity [GO:0016887]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]","GO:0005524; GO:0016887"
"pSymA","gene-CDO30_21795","NP_435262.1","protease",1,1,2,703334,703334,-0.2485902,-0.1932805,0.22093535,0.246,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q931C8","Q931C8_RHIME","unreviewed","Serralysin-like metalloprotease (EC 3.4.24.40)","SMa0034","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",551,NA,"extracellular space [GO:0005615]","extracellular space [GO:0005615]; calcium ion binding [GO:0005509]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]","calcium ion binding [GO:0005509]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]","GO:0005509; GO:0005615; GO:0008237; GO:0008270"
"pSymA","gene-CDO30_21805","NP_435260.1","selenide%2C water dikinase SelD",1,1,1,706084,706084,0.378145,0.378145,0.378145,0.063,"shoot+(A17-2)[1]","2","A17 only","GxE","Q931D0","SELD_RHIME","reviewed","Selenide, water dikinase (EC 2.7.9.3) (Selenium donor protein) (Selenophosphate synthase)","selD RA0014 SMa0028","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",349,"selenocysteine biosynthetic process [GO:0016260]",NA,"ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; selenide, water dikinase activity [GO:0004756]; selenocysteine biosynthetic process [GO:0016260]","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; selenide, water dikinase activity [GO:0004756]","GO:0000287; GO:0004756; GO:0005524; GO:0016260"
"pSymA","gene-CDO30_21810","NP_435259.1","hypothetical protein",2,1,4,706383,706434,-0.2287815,-0.1982918,0.21368895,0.2305,"shoot-(A17-2)[2], shoot-(DZA-3)[2]","2, 3","Both","other","Q931D1","Q931D1_RHIME","unreviewed","Uncharacterized protein","SMa0026","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",142,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21815","NP_435258.2","transglutaminase family protein",2,1,3,707152,707268,-0.2589403,0.2097383,0.228014033333333,0.139666666666667,"shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q931D2","Q931D2_RHIME","unreviewed","TGc domain-containing protein","SMa0025","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",355,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21865","YP_002000327.1","hypothetical protein",1,1,1,713547,713547,0.2218033,0.2218033,0.2218033,0.194,"shoot+(DZA-3)[1]","3","DZA only","GxE","B3KLV9","B3KLV9_RHIME","unreviewed","Uncharacterized protein","SMa5000","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",95,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21870","NP_435254.1","hypothetical protein",1,1,2,714012,714012,-0.1980348,-0.1889238,0.1934793,0.204,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other","Q931D4","Q931D4_RHIME","unreviewed","Uncharacterized protein","SMa0017","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",185,NA,NA,NA,NA,NA
"pSymA","gene-CDO30_21875","NP_435253.1","selenocysteine-specific translation elongation factor",3,1,4,714728,715555,-0.1755935,0.3947225,0.2655696,0.1515,"shoot+(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1], shoot+(A17-4)[1]","2, 3, 4","Both","Partially Universal","Q931D5","Q931D5_RHIME","unreviewed","SelB translation factor (Selenocysteine-specific elongation factor)","selB SMa0015","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",666,"selenocysteine incorporation [GO:0001514]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; selenocysteine incorporation [GO:0001514]","GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]","GO:0001514; GO:0003746; GO:0003924; GO:0005525; GO:0005737"
"pSymA","gene-CDO30_21885","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",6,1,7,718078,718807,-0.2203036,0.2897357,0.2452973,0.124857142857143,"shoot+(A17-2)[1], shoot+(A17-4)[5], shoot-(A17-4)[1]","2, 4","A17 only","GxG","P58226","SELA_RHIME","reviewed","L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)","selA RA0005 SMa0011","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",466,"selenocysteine incorporation [GO:0001514]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; L-seryl-tRNASec selenium transferase activity [GO:0004125]; selenocysteine incorporation [GO:0001514]; selenocysteinyl-tRNA(Sec) biosynthetic process [GO:0097056]","L-seryl-tRNASec selenium transferase activity [GO:0004125]","GO:0001514; GO:0004125; GO:0005737; GO:0097056"
"pSymA","gene-CDO30_21890","NP_435250.1","formate dehydrogenase accessory protein FdhE",5,1,6,719005,719758,-0.2486664,0.2885481,0.241770533333333,0.1355,"shoot+(A17-2)[1], shoot-(DZA-3)[1], shoot+(A17-4)[4]","2, 3, 4","Both","Partially Universal","Q931D7","FDHE_RHIME","reviewed","Protein FdhE homolog","fdhE RA0004 SMa0009","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",306,NA,"cytoplasm [GO:0005737]","cytoplasm [GO:0005737]",NA,"GO:0005737"
"pSymA","gene-CDO30_21895","NP_435249.1","formate dehydrogenase subunit gamma",1,1,1,720034,720034,0.2611569,0.2611569,0.2611569,0.105,"shoot+(A17-2)[1]","2","A17 only","GxE","Q931D8","Q931D8_RHIME","unreviewed","Formate dehydrogenase, cytochrome B556 (FDO) subunit (EC 1.2.1.2)","fdoI SMa0007","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",228,"respiratory electron transport chain [GO:0022904]","formate dehydrogenase complex [GO:0009326]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","formate dehydrogenase complex [GO:0009326]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; formate dehydrogenase (NAD+) activity [GO:0008863]; respiratory electron transport chain [GO:0022904]","electron transfer activity [GO:0009055]; formate dehydrogenase (NAD+) activity [GO:0008863]","GO:0005886; GO:0008863; GO:0009055; GO:0009326; GO:0016021; GO:0022904"
"pSymA","gene-CDO30_21905","NP_435247.1","formate dehydrogenase-N subunit alpha",3,1,3,722739,723640,-0.2332608,0.3752511,0.267526533333333,0.115,"shoot+(A17-2)[1], shoot-(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG","Q931E0","Q931E0_RHIME","unreviewed","Formate dehydrogenase, major subunit (Formate dehydrogenase alpha subunit) (EC 1.2.1.2)","fdoG SMa0002","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",1034,"cellular respiration [GO:0045333]","periplasmic space [GO:0042597]","periplasmic space [GO:0042597]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; formate dehydrogenase (cytochrome-c-553) activity [GO:0047111]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; cellular respiration [GO:0045333]","4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; formate dehydrogenase (cytochrome-c-553) activity [GO:0047111]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]","GO:0008863; GO:0009055; GO:0042597; GO:0043546; GO:0045333; GO:0046872; GO:0047111; GO:0051539"
"pSymA","gene-CDO30_21930","NP_436536.2","TetR/AcrR family transcriptional regulator",1,1,1,731528,731528,0.1944571,0.1944571,0.1944571,0.217,"shoot+(A17-2)[1]","2","A17 only","GxE","Q92XG4","Q92XG4_RHIME","unreviewed","Transcriptional regulator, TetR family","SMa2387","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",232,NA,NA,"DNA binding [GO:0003677]","DNA binding [GO:0003677]","GO:0003677"
