"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","min_ps","max_ps","no_effects","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymA","CDO30_21045","NP_435400.1","TIGR02588 family protein",2,2,563690,563745,4,-0.3228819,0.4895799,0.3169171,0.1375,"chloro1-(DZA-1)[1], nod.weight-(A17-2)[1], nod.weight+(DZA-3)[1], nod.weight-(A17-4)[1]","Both"
"pSymA","CDO30_21050","NP_435399.1","DUF433 domain-containing protein",1,1,564042,564042,1,0.1666966,0.1666966,0.1666966,0.262,"height1+(DZA-3)[1]","DZA only"
"pSymA","CDO30_21070","NP_435396.1","glutaredoxin",3,8,565914,566202,10,-0.2733976,0.4373782,0.27770787,0.0833,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1-(A17-2)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], nod-(DZA-3)[1], nod.weight-(A17-2)[1], nod.weight+(A17-2)[1], height.plast-(A17-24)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21075","NP_435395.1","class I SAM-dependent methyltransferase",1,1,566715,566715,1,0.4492494,0.4492494,0.4492494,0.079,"nod+(A17-2)[1]","A17 only"
"pSymA","CDO30_21090","NP_435393.1","DUF2200 domain-containing protein",1,1,568441,568441,1,-0.08079218,-0.08079218,0.08079218,0.136,"height.plast-(A17-24)[1]","A17 only"
"pSymA","CDO30_21095","NP_435392.1","protease",2,1,569005,569195,2,0.1964518,0.1979791,0.19721545,0.1805,"chloro1+(A17-2)[2]","A17 only"
"pSymA","CDO30_21100","NP_435391.1","ABC transporter substrate-binding protein",1,2,569971,569971,2,-0.08788886,-0.07723973,0.082564295,0.099,"height.plast-(A17-24)[1], leaf.plast-(A17-24)[1]","A17 only"
"pSymA","CDO30_21105","NP_435390.1","ABC transporter permease",4,8,570467,571139,11,-0.1869357,0.4557867,0.208342551818182,0.113727272727273,"chloro1+(A17-2)[2], chloro1-(DZA-3)[1], height1+(DZA-1)[1], height1+(DZA-3)[1], shoot+(DZA-1)[1], nod+(A17-2)[1], chloro.plast-(A17-24)[1], height.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21110","NP_435389.1","sugar ABC transporter ATP-binding protein",2,4,571321,571483,4,-0.04245988,0.3531485,0.24338757,0.1255,"chloro1+(A17-2)[1], shoot+(A17-2)[1], nod+(A17-2)[1], chloro.plast-(A17-24)[1]","A17 only"
"pSymA","CDO30_21115","NP_435388.1","GntR family transcriptional regulator",2,2,572910,572969,2,-0.1884189,0.05600492,0.12221191,0.304,"height1-(DZA-1)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","CDO30_21120","NP_435387.1","dehydrogenase",3,3,573771,574587,3,-0.1888973,0.2469812,0.197131433333333,0.239333333333333,"height1-(DZA-1)[1], nod+(DZA-1)[1], nod.weight+(DZA-3)[1]","DZA only"
"pSymA","CDO30_21125","NP_435386.1","alcohol dehydrogenase",9,10,574834,575852,42,-0.3193034,0.2560979,0.170138780952381,0.199,"chloro1+(DZA-1)[2], height1-(DZA-1)[2], height1+(DZA-1)[4], height1-(A17-2)[2], height1-(DZA-3)[1], leaf1-(DZA-3)[3], shoot+(DZA-1)[3], shoot-(A17-2)[3], shoot-(DZA-3)[1], nod-(DZA-1)[4], nod-(DZA-3)[3], nod.weight+(DZA-3)[1], chloro.plast-(DZA-13)[3], height.plast-(DZA-13)[4], leaf.plast+(DZA-13)[1], shoot.plast-(DZA-13)[5]","Both"
"pSymA","CDO30_21130","NP_435385.1","NAD-dependent succinate-semialdehyde dehydrogenase",2,2,576041,576436,2,-0.2092778,0.2161672,0.2127225,0.259,"height1-(DZA-1)[1], nod+(DZA-3)[1]","DZA only"
"pSymA","CDO30_21135","NP_435384.1","alpha/beta hydrolase",5,4,577532,578054,5,-0.03661797,0.2739197,0.156698942,0.2518,"shoot+(DZA-3)[1], nod+(DZA-1)[2], chloro.plast-(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21140","NP_435383.1","NADH:flavin oxidoreductase",10,7,578788,580522,14,-0.2249081,0.2850399,0.206980327142857,0.172857142857143,"height1-(DZA-3)[1], height1+(A17-4)[1], leaf1-(A17-4)[1], leaf1+(A17-4)[1], shoot-(DZA-3)[1], nod-(DZA-1)[1], nod+(A17-2)[1], nod.weight+(A17-2)[3], nod.weight+(DZA-3)[2], height.plast+(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","CDO30_21145","NP_435382.1","3'-5' exonuclease",3,3,580844,581545,4,-0.2603415,0.3013465,0.233512975,0.246,"height1-(DZA-1)[2], nod+(A17-2)[1], nod.weight-(A17-2)[1]","Both"
"pSymA","CDO30_21150","NP_435381.1","hypothetical protein",1,2,582122,582122,2,-0.166522,0.1589637,0.16274285,0.398,"chloro1+(DZA-1)[1], leaf1-(DZA-3)[1]","DZA only"
"pSymA","CDO30_21155","NP_435380.1","TRAP transporter substrate-binding protein",3,5,582732,583509,7,-0.2302451,0.2952248,0.153109835714286,0.166,"height1+(DZA-1)[1], nod.weight-(DZA-1)[1], nod.weight+(A17-2)[1], nod.weight+(A17-4)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21160","NP_435379.1","L-dehydroascorbate transporter large permease subunit",3,6,584115,584472,8,-0.2142113,0.3471798,0.1755793625,0.222375,"height1-(DZA-3)[1], leaf1-(DZA-3)[1], leaf1+(A17-4)[1], shoot-(A17-2)[1], shoot+(A17-4)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21165","NP_435378.1","TRAP transporter permease DctQ",7,9,585106,585473,34,-0.3280307,0.4255675,0.191188066470588,0.205676470588235,"height1+(DZA-1)[2], height1-(DZA-1)[1], height1-(DZA-3)[2], height1+(DZA-3)[1], leaf1-(DZA-3)[3], leaf1+(DZA-3)[1], shoot+(DZA-1)[1], shoot-(A17-2)[4], shoot-(DZA-3)[2], shoot+(DZA-3)[1], nod+(DZA-1)[1], nod+(A17-4)[2], nod.weight-(A17-4)[1], chloro.plast-(DZA-13)[2], height.plast-(DZA-13)[3], leaf.plast-(DZA-13)[3], leaf.plast+(DZA-13)[1], shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[1]","Both"
"pSymA","CDO30_21170","NP_435377.1","fumarylacetoacetate hydrolase",6,8,585629,586685,25,-0.4589475,0.3598484,0.222296654,0.21688,"height1-(DZA-1)[1], height1+(A17-2)[1], height1-(DZA-3)[1], leaf1+(DZA-1)[1], leaf1-(DZA-3)[2], leaf1-(A17-4)[1], shoot-(A17-2)[2], shoot+(A17-2)[1], shoot-(DZA-3)[1], nod+(DZA-1)[1], nod+(A17-2)[1], nod+(A17-4)[2], nod.weight-(A17-2)[3], nod.weight-(A17-4)[2], height.plast-(DZA-13)[1], height.plast-(A17-24)[1], leaf.plast-(DZA-13)[2], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21175","NP_435376.2","FadR family transcriptional regulator",6,7,587077,587584,14,-0.4953775,0.3729585,0.234649743571429,0.261142857142857,"height1-(DZA-1)[2], leaf1+(DZA-1)[1], leaf1+(A17-2)[1], shoot-(A17-2)[2], nod+(DZA-1)[2], nod-(A17-2)[1], nod.weight-(A17-2)[2], nod.weight-(A17-4)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21180","NP_435375.1","FAD-binding oxidoreductase",2,1,588090,588185,2,-0.250771,-0.2193794,0.2350752,0.217,"height1-(DZA-1)[2]","DZA only"
"pSymA","CDO30_21185","NP_435374.1","NAD-dependent epimerase",5,6,589440,590173,11,-0.1850339,0.2983483,0.194501568181818,0.234363636363636,"height1+(DZA-1)[1], height1-(DZA-1)[1], height1+(DZA-3)[2], leaf1+(DZA-3)[1], leaf1+(A17-4)[1], shoot-(A17-2)[1], nod-(A17-2)[1], nod+(A17-4)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21190","NP_435373.1","NAD(P)-dependent oxidoreductase",2,9,590396,590514,14,-0.3359861,0.3823815,0.236792399285714,0.116571428571429,"chloro1+(DZA-1)[1], height1+(DZA-1)[2], height1-(A17-2)[1], leaf1-(A17-2)[1], shoot+(DZA-1)[1], shoot-(A17-2)[2], nod-(DZA-1)[1], nod-(A17-2)[1], nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21195","NP_435372.1","dihydroxy-acid dehydratase",2,9,592118,592463,16,-0.3019081,0.3522309,0.21490709875,0.089125,"chloro1+(DZA-1)[1], chloro1+(A17-2)[1], height1+(DZA-1)[1], height1-(A17-2)[1], shoot+(DZA-1)[2], shoot-(A17-2)[1], shoot-(DZA-3)[1], nod-(DZA-3)[1], nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[2], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymA","CDO30_21200","NP_435371.1","trehalose-6-phosphate synthase",2,2,593709,594152,3,0.1950439,0.3075673,0.2470786,0.171,"height1+(DZA-1)[1], height1+(A17-4)[1], leaf1+(A17-4)[1]","Both"
"pSymA","CDO30_21210","NP_435369.1","transcription elongation factor GreAB",2,3,595623,595861,4,-0.2689553,0.3677824,0.287218725,0.1125,"leaf1+(A17-4)[1], shoot-(A17-2)[1], shoot+(A17-4)[1], nod-(A17-2)[1]","A17 only"
"pSymA","CDO30_21215","WP_014990337.1","hypothetical protein",4,6,596126,596280,13,-0.2059375,0.2594629,0.203854961538462,0.244846153846154,"chloro1-(DZA-1)[1], height1-(DZA-1)[1], height1+(DZA-3)[1], height1+(A17-4)[1], leaf1-(DZA-1)[1], leaf1+(DZA-3)[1], leaf1+(A17-4)[2], shoot-(DZA-1)[1], shoot+(DZA-3)[1], nod-(DZA-1)[1], nod+(DZA-3)[1], nod.weight-(DZA-3)[1]","Both"
"pSymA","CDO30_21220","NP_435368.1","glutamate dehydrogenase",2,5,596694,597407,7,-0.04095327,0.2820131,0.204040467142857,0.148142857142857,"chloro1+(A17-2)[1], height1+(DZA-3)[1], shoot+(DZA-1)[1], shoot+(DZA-3)[2], nod.weight+(DZA-3)[1], chloro.plast-(A17-24)[1]","Both"
"pSymA","CDO30_21225","NP_435367.2","dehydrogenase",3,6,598068,598747,9,-0.1602435,0.2946936,0.181283505555556,0.267,"height1+(DZA-3)[2], leaf1+(DZA-3)[1], shoot+(A17-2)[1], shoot-(A17-2)[1], shoot+(DZA-3)[1], nod+(A17-2)[1], height.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymA","CDO30_21230","NP_435366.2","MFS transporter",4,6,599375,600429,11,-0.3553673,0.3828133,0.242921620909091,0.112363636363636,"chloro1-(DZA-1)[1], height1+(DZA-3)[2], leaf1-(DZA-1)[1], leaf1+(DZA-3)[1], shoot+(DZA-3)[2], nod-(DZA-1)[2], nod-(A17-4)[1], height.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21235","NP_435365.2","TetR/AcrR family transcriptional regulator",2,2,600606,600616,2,0.151749,0.2309133,0.19133115,0.254,"chloro1+(A17-2)[1], nod+(A17-4)[1]","A17 only"
"pSymA","CDO30_21240","NP_435364.1","GntR family transcriptional regulator",2,5,601580,601928,5,-0.2020218,0.2245114,0.17276087,0.204,"height1+(DZA-1)[1], shoot-(A17-2)[1], nod+(A17-2)[1], nod.weight+(A17-2)[1], height.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21245","NP_435363.1","sorbosone dehydrogenase",6,8,602453,603588,13,-0.3452853,0.3797619,0.213798326153846,0.162769230769231,"chloro1+(A17-2)[1], height1+(DZA-3)[2], leaf1+(DZA-1)[1], leaf1+(DZA-3)[1], shoot+(DZA-3)[1], nod-(DZA-1)[1], nod-(A17-2)[1], nod-(A17-4)[1], nod.weight+(A17-2)[1], chloro.plast-(A17-24)[2], leaf.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21250","NP_435362.2","ABC transporter substrate-binding protein",4,4,603905,604406,8,-0.1639451,0.3380484,0.2483639375,0.1735,"chloro1+(DZA-3)[1], height1+(DZA-3)[2], height1+(A17-4)[1], leaf1+(DZA-3)[1], leaf1+(A17-4)[1], nod-(A17-4)[2]","Both"
"pSymA","CDO30_21255","NP_435361.2","ABC transporter permease",4,7,604682,605681,12,-0.219645,0.3424828,0.235481063333333,0.121,"chloro1+(A17-2)[1], height1+(DZA-1)[1], height1+(A17-4)[1], leaf1+(DZA-3)[1], leaf1+(A17-4)[1], nod-(DZA-1)[1], nod+(DZA-1)[1], nod-(A17-2)[1], nod+(A17-2)[1], nod.weight+(A17-2)[1], chloro.plast-(A17-24)[1], leaf.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21260","YP_001313952.1","sugar ABC transporter ATP-binding protein",8,9,605763,606442,19,-0.2743914,0.32896,0.221197673157895,0.149368421052632,"chloro1+(A17-2)[5], height1+(DZA-1)[1], height1-(DZA-3)[1], height1+(A17-4)[1], leaf1+(DZA-3)[1], shoot-(A17-2)[1], shoot+(A17-2)[1], nod-(DZA-1)[1], nod+(A17-2)[2], nod.weight+(A17-2)[1], nod.weight-(DZA-3)[1], chloro.plast-(A17-24)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21265","NP_435359.2","5-keto-4-deoxyuronate isomerase",3,9,606537,607295,16,-0.2853222,0.3195972,0.206865740625,0.1181875,"height1+(DZA-1)[1], height1-(A17-2)[1], height1+(DZA-3)[1], leaf1-(DZA-3)[1], leaf1+(DZA-3)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1], nod-(DZA-1)[1], nod-(A17-2)[1], nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21270","NP_435358.1","hypothetical protein",2,6,607650,607774,8,-0.1656435,0.219326,0.17423736,0.3295,"height1+(A17-2)[1], leaf1+(A17-4)[1], shoot+(A17-2)[1], shoot+(A17-4)[1], nod-(DZA-1)[1], nod+(A17-2)[1], nod.weight+(A17-2)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21275","NP_435357.2","hypothetical protein",1,3,608174,608174,3,0.2962354,0.3410445,0.313969066666667,0.079,"chloro1+(A17-2)[1], leaf1+(DZA-3)[1], shoot+(DZA-3)[1]","Both"
"pSymA","CDO30_21280","NP_435356.1","hypothetical protein",1,3,608655,608655,3,-0.1880894,0.1661792,0.171877333333333,0.423,"height1-(DZA-3)[1], shoot+(A17-2)[1], nod+(A17-2)[1]","Both"
"pSymA","CDO30_21285","NP_435355.1","DNA-binding response regulator",2,5,609694,610072,6,-0.2578684,0.1995589,0.172835645,0.171333333333333,"chloro1-(DZA-1)[1], height1+(A17-4)[1], leaf1-(DZA-1)[1], leaf1+(A17-4)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21290","NP_435354.1","sensor histidine kinase",1,1,610229,610229,1,-0.2209075,-0.2209075,0.2209075,0.099,"nod.weight-(A17-2)[1]","A17 only"
"pSymA","CDO30_21295","NP_435353.2","ABC transporter substrate-binding protein",2,6,611984,612530,8,-0.2729862,0.06456869,0.16027486375,0.248125,"height1-(A17-2)[1], leaf1-(A17-2)[1], shoot-(A17-2)[2], nod-(A17-2)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymA","CDO30_21300","NP_435352.1","sugar ABC transporter ATP-binding protein",1,1,613447,613447,2,-0.3247364,0.332104,0.3284202,0.068,"nod.weight-(A17-2)[1], nod.weight+(DZA-3)[1]","Both"
"pSymA","CDO30_21310","NP_435350.2","ABC transporter permease",1,1,615382,615382,1,0.05003605,0.05003605,0.05003605,0.419,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","CDO30_21315","NP_435349.1","gluconolactonase",1,1,616818,616818,1,-0.2426762,-0.2426762,0.2426762,0.131,"nod.weight-(A17-2)[1]","A17 only"
"pSymA","CDO30_21340","NP_435346.1","TetR/AcrR family transcriptional regulator",1,2,619322,619322,3,-0.300457,0.241111,0.272815566666667,0.094,"leaf1+(DZA-1)[1], nod.weight-(A17-2)[1], nod.weight-(A17-4)[1]","Both"
"pSymA","CDO30_21345","NP_435345.1","hypothetical protein",1,5,619727,619727,6,-0.1821605,0.1687604,0.12453524,0.293,"height1+(DZA-1)[1], leaf1-(DZA-3)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21350","NP_435344.2","short-chain dehydrogenase",1,1,620470,620470,1,0.2094963,0.2094963,0.2094963,0.398,"nod.weight+(A17-2)[1]","A17 only"
"pSymA","CDO30_21355","NP_435343.1","MFS transporter",4,9,621605,622491,21,-0.2412073,0.4149645,0.172700361428571,0.260571428571429,"chloro1+(DZA-3)[1], height1+(DZA-1)[1], height1+(DZA-3)[1], height1-(DZA-3)[1], leaf1+(DZA-1)[2], leaf1+(DZA-3)[2], leaf1-(DZA-3)[1], leaf1+(A17-4)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1], nod.weight+(A17-2)[1], nod.weight+(DZA-3)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21365","NP_435341.1","PhzF family phenazine biosynthesis protein",3,10,624110,624561,17,-0.2564796,0.3345824,0.149093567647059,0.254823529411765,"chloro1-(DZA-1)[1], chloro1+(A17-2)[1], height1+(DZA-3)[1], leaf1-(DZA-1)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1], nod-(A17-4)[1], nod.weight-(A17-2)[1], nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[1], chloro.plast-(A17-24)[1], height.plast+(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymA","CDO30_21370","NP_435340.1","LysR family transcriptional regulator",2,4,624793,625591,5,-0.03806027,0.4735681,0.188074834,0.319,"leaf1+(DZA-1)[1], leaf1+(A17-4)[1], nod.weight+(A17-2)[1], height.plast-(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","CDO30_21380","YP_002823300.1","GYD domain-containing protein",3,5,626580,626727,6,-0.1924284,0.4352365,0.202621016666667,0.156,"chloro1+(A17-2)[1], leaf1-(DZA-1)[2], shoot+(A17-2)[1], chloro.plast-(A17-24)[1], height.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21385","NP_435339.1","mechanosensitive ion channel family protein",3,5,627267,628193,8,-0.177002,0.2138229,0.16282047625,0.3415,"chloro1-(DZA-1)[1], chloro1+(A17-2)[1], height1+(DZA-3)[1], leaf1+(DZA-1)[2], leaf1-(DZA-1)[1], nod.weight-(A17-2)[1], height.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21390","NP_435338.1","polyphosphate kinase 2",3,8,628793,629351,15,-0.2289306,0.3966082,0.171572675333333,0.267,"chloro1+(A17-2)[1], height1+(DZA-1)[1], height1+(A17-2)[1], height1-(DZA-3)[1], shoot+(A17-2)[1], shoot-(DZA-3)[2], nod+(A17-2)[2], nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[2], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[2]","Both"
"pSymA","CDO30_21395","NP_435337.1","alpha/beta hydrolase",3,5,629800,630517,7,-0.1936919,0.470949,0.208028267142857,0.254285714285714,"chloro1+(A17-2)[2], leaf1-(DZA-3)[1], shoot-(DZA-3)[1], chloro.plast-(A17-24)[2], leaf.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21400","NP_435336.1","class I SAM-dependent methyltransferase",2,4,631320,631441,5,-0.05776786,0.2035323,0.163498692,0.3026,"chloro1+(A17-2)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[2], height.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21405","NP_435335.1","class I SAM-dependent methyltransferase",3,6,631879,632097,14,-0.283669,0.3004808,0.153949283571429,0.186571428571429,"height1-(DZA-3)[3], nod-(A17-4)[1], nod.weight+(A17-2)[3], chloro.plast-(DZA-13)[3], height.plast-(DZA-13)[3], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21410","NP_435334.1","hypothetical protein",3,6,632483,632574,9,-0.2538389,0.1465651,0.153017454444444,0.382333333333333,"chloro1+(DZA-1)[1], leaf1-(DZA-3)[2], shoot-(DZA-3)[2], nod-(DZA-3)[1], nod.weight-(A17-2)[1], leaf.plast-(DZA-13)[2]","Both"
"pSymA","CDO30_21415","NP_435333.1","hypothetical protein",1,1,633128,633128,1,0.5458218,0.5458218,0.5458218,0.058,"nod+(A17-4)[1]","A17 only"
"pSymA","CDO30_21420","NP_435332.2","secretin",4,7,633644,634181,17,-0.2089475,0.3173611,0.151603178235294,0.239823529411765,"chloro1+(DZA-1)[2], height1+(DZA-1)[1], height1-(DZA-3)[2], leaf1-(DZA-3)[1], shoot-(A17-2)[2], shoot-(DZA-3)[1], nod.weight+(A17-2)[2], chloro.plast-(DZA-13)[3], height.plast-(DZA-13)[3]","Both"
"pSymA","CDO30_21425","NP_435330.1","GntR family transcriptional regulator",2,6,634957,635161,7,-0.2317613,0.07439338,0.118351282857143,0.307285714285714,"height1-(DZA-3)[1], leaf1-(DZA-3)[1], shoot-(DZA-3)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","CDO30_21430","NP_435329.1","ABC transporter substrate-binding protein",1,2,635843,635843,2,0.1739736,0.1941551,0.18406435,0.23,"leaf1+(A17-4)[1], nod+(A17-4)[1]","A17 only"
"pSymA","CDO30_21435","NP_435328.1","TRAP transporter small permease",6,8,636899,637229,20,-0.2446043,0.427064,0.189432257,0.20795,"chloro1+(DZA-1)[1], chloro1+(A17-2)[1], height1+(DZA-1)[2], height1-(DZA-3)[1], leaf1+(A17-2)[1], leaf1-(DZA-3)[1], shoot-(DZA-1)[1], shoot+(A17-2)[1], shoot-(A17-2)[2], shoot-(DZA-3)[1], nod+(A17-2)[1], nod-(A17-2)[1], nod.weight+(A17-2)[2], chloro.plast-(DZA-13)[1], chloro.plast-(A17-24)[1], height.plast-(DZA-13)[2]","Both"
"pSymA","CDO30_21440","YP_001313846.1","TRAP transporter large permease",6,9,637621,638337,23,-0.3023329,0.5423256,0.193888365652174,0.340565217391304,"chloro1+(A17-2)[1], height1+(A17-2)[1], height1+(DZA-3)[1], height1-(DZA-3)[1], leaf1-(A17-2)[1], leaf1+(DZA-3)[1], leaf1-(DZA-3)[1], shoot+(A17-2)[3], shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1], nod+(A17-2)[1], nod-(A17-2)[1], chloro.plast-(DZA-13)[1], chloro.plast-(A17-24)[1], height.plast-(A17-24)[1], leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21445","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",6,9,638790,640040,26,-0.4446892,0.4112203,0.227070073461538,0.2395,"chloro1+(DZA-1)[1], chloro1-(DZA-1)[2], chloro1-(A17-2)[1], height1+(DZA-1)[1], leaf1+(DZA-3)[2], shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot+(A17-2)[2], shoot+(DZA-3)[2], nod-(A17-2)[1], nod+(A17-2)[3], nod-(DZA-3)[1], nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[2], leaf.plast+(DZA-13)[2], shoot.plast-(DZA-13)[1], shoot.plast+(DZA-13)[2]","Both"
"pSymA","CDO30_21450","NP_435326.1","malonyl-CoA synthase",3,6,640242,641295,8,-0.2622784,0.3744257,0.16207171375,0.284875,"chloro1+(DZA-3)[1], height1+(A17-2)[1], shoot+(A17-2)[1], shoot+(DZA-3)[1], nod+(A17-2)[1], nod.weight-(DZA-3)[1], chloro.plast+(DZA-13)[1], chloro.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21460","NP_435324.1","hypothetical protein",2,6,642519,642948,8,-0.3127738,0.307613,0.23393888375,0.140875,"height1-(DZA-3)[1], leaf1-(DZA-3)[1], shoot-(DZA-3)[1], nod-(DZA-1)[1], nod-(A17-2)[1], nod+(A17-2)[1], nod.weight+(A17-2)[1], height.plast-(DZA-13)[1]","Both"
"pSymA","CDO30_21470","NP_435322.1","anti-sigma factor",3,6,643814,644241,8,-0.2262657,0.3938068,0.23588457625,0.112125,"height1+(DZA-3)[1], leaf1+(DZA-3)[1], leaf1-(DZA-3)[1], shoot+(DZA-3)[1], nod+(A17-2)[1], nod-(A17-4)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_21475","NP_435321.2","RNA polymerase sigma factor",1,3,644831,644831,3,-0.239336,-0.02445264,0.15590538,0.136,"chloro1-(DZA-3)[1], leaf1-(DZA-3)[1], chloro.plast-(DZA-13)[1]","DZA only"
"pSymA","CDO30_21480","NP_435320.1","protease",5,4,645254,645918,7,-0.1776365,0.237617,0.147139674285714,0.282,"height1+(A17-2)[1], height1+(DZA-3)[1], leaf1+(A17-2)[1], leaf1-(DZA-3)[1], shoot+(A17-2)[1], chloro.plast+(DZA-13)[1], chloro.plast-(A17-24)[1]","Both"
"pSymA","CDO30_21490","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",7,9,647508,649408,37,-0.2995909,0.245351,0.159253564594595,0.266297297297297,"chloro1-(A17-2)[1], chloro1+(DZA-3)[1], height1+(DZA-1)[2], height1-(DZA-3)[4], leaf1+(A17-2)[1], leaf1-(DZA-3)[3], shoot-(A17-2)[4], shoot+(A17-2)[2], shoot-(DZA-3)[4], nod-(A17-2)[3], chloro.plast-(DZA-13)[2], chloro.plast+(DZA-13)[1], chloro.plast+(A17-24)[2], chloro.plast-(A17-24)[1], height.plast-(DZA-13)[3], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[2]","Both"
"pSymA","CDO30_21495","NP_435317.2","AI-2E family transporter",9,9,650179,651762,34,-0.2495281,0.2382252,0.155923824411765,0.224735294117647,"height1+(DZA-1)[2], height1-(DZA-3)[2], leaf1-(DZA-3)[3], shoot-(A17-2)[4], shoot-(DZA-3)[4], shoot-(A17-4)[1], nod+(DZA-1)[2], nod-(A17-2)[3], nod.weight+(A17-2)[1], nod.weight-(DZA-3)[1], chloro.plast-(DZA-13)[4], height.plast-(DZA-13)[5], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
